fill	x	key	showSelected1	group
#FF0000	3.16289079375565	3.16289079375565	test	48
#FF0000	3.98476220667362	3.98476220667362	test	49
#FF0000	4.66496397741139	4.66496397741139	test	50
#FF0000	0.730688830371946	0.730688830371946	test	51
#FF0000	2.20079496502876	2.20079496502876	test	52
#FF0000	2.74058624170721	2.74058624170721	test	53
#FF0000	1.27760800532997	1.27760800532997	test	54
#FF0000	2.22989341476932	2.22989341476932	test	55
#FF0000	-1.13168721087277	-1.13168721087277	test	56
#FF0000	-3.37209222139791	-3.37209222139791	test	57
#FF0000	-3.12771716620773	-3.12771716620773	test	58
#FF0000	-1.08750525861979	-1.08750525861979	test	59
#FF0000	-2.26098790299147	-2.26098790299147	test	60
#FF0000	-3.08082251809537	-3.08082251809537	test	61
#FF0000	0.0439180643297732	0.0439180643297732	test	62
#FF0000	2.63840356841683	2.63840356841683	test	63
#FF0000	1.93668870721012	1.93668870721012	test	64
#FF0000	0.440541882999241	0.440541882999241	test	65
#FF0000	1.59087226260453	1.59087226260453	test	66
#FF0000	-0.312716199550778	-0.312716199550778	test	67
#FF0000	-0.181944610085338	-0.181944610085338	test	68
#FF0000	-1.62936401553452	-1.62936401553452	test	69
#FF0000	-0.754736983217299	-0.754736983217299	test	70
#FF0000	-2.12984869023785	-2.12984869023785	test	71
#FF0000	1.0119153209962	1.0119153209962	test	72
#FF0000	3.40742326341569	3.40742326341569	test	73
#FF0000	1.20837047696114	1.20837047696114	test	74
#FF0000	-3.65448380820453	-3.65448380820453	test	75
#FF0000	0.677224295213819	0.677224295213819	test	76
#FF0000	-0.565736689604819	-0.565736689604819	test	77
#FF0000	-0.620245772879571	-0.620245772879571	test	78
#FF0000	1.23617232544348	1.23617232544348	test	79
#FF0000	4.32653341908008	4.32653341908008	test	80
#FF0000	3.88492583297193	3.88492583297193	test	81
#FF0000	3.78540561068803	3.78540561068803	test	82
#FF0000	-2.57823052350432	-2.57823052350432	test	83
#FF0000	2.41453797090799	2.41453797090799	test	84
#FF0000	-1.12343686632812	-1.12343686632812	test	85
#FF0000	-4.21048261225224	-4.21048261225224	test	86
#FF0000	-4.05164449941367	-4.05164449941367	test	87
#FF0000	2.62142731109634	2.62142731109634	test	88
#FF0000	-1.52105974266306	-1.52105974266306	test	89
#FF0000	-0.832332910504192	-0.832332910504192	test	90
#FF0000	-1.55983769334853	-1.55983769334853	test	91
#FF0000	-4.91589077282697	-4.91589077282697	test	92
#FF0000	4.11574990721419	4.11574990721419	test	93
#FF0000	-3.17794581409544	-3.17794581409544	test	94
#FF0000	2.22803449025378	2.22803449025378	test	95
#FF0000	0.719633307307959	0.719633307307959	test	96
#FF0000	0.400364135857672	0.400364135857672	test	97
#FF0000	-1.45052584586665	-1.45052584586665	test	98
#FF0000	3.24091838207096	3.24091838207096	test	99
#FF0000	-3.13863238785416	-3.13863238785416	test	100
#000000	4.88909297855571	4.88909297855571	train	101
#000000	-1.02254546713084	-1.02254546713084	train	102
#000000	-3.84302221238613	-3.84302221238613	train	103
#000000	-4.30251321289688	-4.30251321289688	train	104
#000000	-2.56250609410927	-2.56250609410927	train	105
#000000	2.92010425822809	2.92010425822809	train	106
#000000	-1.59937647171319	-1.59937647171319	train	107
#000000	4.72062500659376	4.72062500659376	train	108
#000000	-3.34144515451044	-3.34144515451044	train	109
#000000	-0.408963342197239	-0.408963342197239	train	110
#FF0000	-3.28251923201606	-3.28251923201606	test	111
#FF0000	-2.68522898200899	-2.68522898200899	test	112
#FF0000	2.72811945760623	2.72811945760623	test	113
#FF0000	-4.03698458336294	-4.03698458336294	test	114
#FF0000	-0.46552229905501	-0.46552229905501	test	115
#FF0000	-4.15299287065864	-4.15299287065864	test	116
#FF0000	0.606658670585603	0.606658670585603	test	117
#FF0000	-4.91295400075615	-4.91295400075615	test	118
#FF0000	4.85737090697512	4.85737090697512	test	119
#FF0000	-1.83415195904672	-1.83415195904672	test	120
#FF0000	1.3944894191809	1.3944894191809	test	121
#FF0000	-2.04776764614508	-2.04776764614508	test	122
#FF0000	4.96703693876043	4.96703693876043	test	123
#FF0000	4.06021320261061	4.06021320261061	test	124
#FF0000	4.88739144057035	4.88739144057035	test	125
#FF0000	-4.3435426056385	-4.3435426056385	test	126
#FF0000	1.27038758480921	1.27038758480921	test	127
#FF0000	-0.0952495913952589	-0.0952495913952589	test	128
#FF0000	4.71024412894622	4.71024412894622	test	129
#FF0000	-1.37779152486473	-1.37779152486473	test	130
#FF0000	1.79993461119011	1.79993461119011	test	131
#FF0000	-2.36280069686472	-2.36280069686472	test	132
#FF0000	-3.14285738626495	-3.14285738626495	test	133
#FF0000	-3.14856778364629	-3.14856778364629	test	134
#FF0000	-1.20703253429383	-1.20703253429383	test	135
#FF0000	3.47024392103776	3.47024392103776	test	136
#FF0000	-0.0192386656999588	-0.0192386656999588	test	137
#FF0000	2.90585573529825	2.90585573529825	test	138
#FF0000	3.38463871972635	3.38463871972635	test	139
#FF0000	-0.430961351376027	-0.430961351376027	test	140
#FF0000	2.994758146815	2.994758146815	test	141
#FF0000	-1.18056938750669	-1.18056938750669	test	142
#FF0000	2.59701231494546	2.59701231494546	test	143
#FF0000	-0.632243978325278	-0.632243978325278	test	144
#FF0000	4.0421772073023	4.0421772073023	test	145
#FF0000	-1.80465086130425	-1.80465086130425	test	146
#FF0000	-4.17430907255039	-4.17430907255039	test	147
#FF0000	3.16289079375565	3.16289079375565	test	148
#FF0000	3.98476220667362	3.98476220667362	test	149
#FF0000	4.66496397741139	4.66496397741139	test	150
#FF0000	0.730688830371946	0.730688830371946	test	151
#FF0000	2.20079496502876	2.20079496502876	test	152
#FF0000	2.74058624170721	2.74058624170721	test	153
#FF0000	1.27760800532997	1.27760800532997	test	154
#FF0000	2.22989341476932	2.22989341476932	test	155
#FF0000	-1.13168721087277	-1.13168721087277	test	156
#FF0000	-3.37209222139791	-3.37209222139791	test	157
#FF0000	-3.12771716620773	-3.12771716620773	test	158
#FF0000	-1.08750525861979	-1.08750525861979	test	159
#FF0000	-2.26098790299147	-2.26098790299147	test	160
#FF0000	-3.08082251809537	-3.08082251809537	test	161
#FF0000	0.0439180643297732	0.0439180643297732	test	162
#FF0000	2.63840356841683	2.63840356841683	test	163
#FF0000	1.93668870721012	1.93668870721012	test	164
#FF0000	0.440541882999241	0.440541882999241	test	165
#FF0000	1.59087226260453	1.59087226260453	test	166
#FF0000	-0.312716199550778	-0.312716199550778	test	167
#FF0000	-0.181944610085338	-0.181944610085338	test	168
#FF0000	-1.62936401553452	-1.62936401553452	test	169
#FF0000	-0.754736983217299	-0.754736983217299	test	170
#FF0000	-2.12984869023785	-2.12984869023785	test	171
#FF0000	1.0119153209962	1.0119153209962	test	172
#FF0000	3.40742326341569	3.40742326341569	test	173
#FF0000	1.20837047696114	1.20837047696114	test	174
#FF0000	-3.65448380820453	-3.65448380820453	test	175
#FF0000	0.677224295213819	0.677224295213819	test	176
#FF0000	-0.565736689604819	-0.565736689604819	test	177
#FF0000	-0.620245772879571	-0.620245772879571	test	178
#FF0000	1.23617232544348	1.23617232544348	test	179
#FF0000	4.32653341908008	4.32653341908008	test	180
#FF0000	3.88492583297193	3.88492583297193	test	181
#FF0000	3.78540561068803	3.78540561068803	test	182
#FF0000	-2.57823052350432	-2.57823052350432	test	183
#FF0000	2.41453797090799	2.41453797090799	test	184
#FF0000	-1.12343686632812	-1.12343686632812	test	185
#FF0000	-4.21048261225224	-4.21048261225224	test	186
#FF0000	-4.05164449941367	-4.05164449941367	test	187
#FF0000	2.62142731109634	2.62142731109634	test	188
#FF0000	-1.52105974266306	-1.52105974266306	test	189
#FF0000	-0.832332910504192	-0.832332910504192	test	190
#FF0000	-1.55983769334853	-1.55983769334853	test	191
#FF0000	-4.91589077282697	-4.91589077282697	test	192
#FF0000	4.11574990721419	4.11574990721419	test	193
#FF0000	-3.17794581409544	-3.17794581409544	test	194
#FF0000	2.22803449025378	2.22803449025378	test	195
#FF0000	0.719633307307959	0.719633307307959	test	196
#FF0000	0.400364135857672	0.400364135857672	test	197
#FF0000	-1.45052584586665	-1.45052584586665	test	198
#FF0000	3.24091838207096	3.24091838207096	test	199
#FF0000	-3.13863238785416	-3.13863238785416	test	200
#000000	4.88909297855571	4.88909297855571	train	201
#000000	-1.02254546713084	-1.02254546713084	train	202
#000000	-3.84302221238613	-3.84302221238613	train	203
#000000	-4.30251321289688	-4.30251321289688	train	204
#000000	-2.56250609410927	-2.56250609410927	train	205
#000000	2.92010425822809	2.92010425822809	train	206
#000000	-1.59937647171319	-1.59937647171319	train	207
#000000	4.72062500659376	4.72062500659376	train	208
#000000	-3.34144515451044	-3.34144515451044	train	209
#000000	-0.408963342197239	-0.408963342197239	train	210
#FF0000	-3.28251923201606	-3.28251923201606	test	211
#FF0000	-2.68522898200899	-2.68522898200899	test	212
#FF0000	2.72811945760623	2.72811945760623	test	213
#FF0000	-4.03698458336294	-4.03698458336294	test	214
#FF0000	-0.46552229905501	-0.46552229905501	test	215
#FF0000	-4.15299287065864	-4.15299287065864	test	216
#FF0000	0.606658670585603	0.606658670585603	test	217
#FF0000	-4.91295400075615	-4.91295400075615	test	218
#FF0000	4.85737090697512	4.85737090697512	test	219
#FF0000	-1.83415195904672	-1.83415195904672	test	220
#FF0000	1.3944894191809	1.3944894191809	test	221
#FF0000	-2.04776764614508	-2.04776764614508	test	222
#FF0000	4.96703693876043	4.96703693876043	test	223
#FF0000	4.06021320261061	4.06021320261061	test	224
#FF0000	4.88739144057035	4.88739144057035	test	225
#FF0000	-4.3435426056385	-4.3435426056385	test	226
#FF0000	1.27038758480921	1.27038758480921	test	227
#FF0000	-0.0952495913952589	-0.0952495913952589	test	228
#FF0000	4.71024412894622	4.71024412894622	test	229
#FF0000	-1.37779152486473	-1.37779152486473	test	230
#FF0000	1.79993461119011	1.79993461119011	test	231
#FF0000	-2.36280069686472	-2.36280069686472	test	232
#FF0000	-3.14285738626495	-3.14285738626495	test	233
#FF0000	-3.14856778364629	-3.14856778364629	test	234
#FF0000	-1.20703253429383	-1.20703253429383	test	235
#FF0000	3.47024392103776	3.47024392103776	test	236
#FF0000	-0.0192386656999588	-0.0192386656999588	test	237
#FF0000	2.90585573529825	2.90585573529825	test	238
#FF0000	3.38463871972635	3.38463871972635	test	239
#FF0000	-0.430961351376027	-0.430961351376027	test	240
#FF0000	2.994758146815	2.994758146815	test	241
#FF0000	-1.18056938750669	-1.18056938750669	test	242
#FF0000	2.59701231494546	2.59701231494546	test	243
#FF0000	-0.632243978325278	-0.632243978325278	test	244
#FF0000	4.0421772073023	4.0421772073023	test	245
#FF0000	-1.80465086130425	-1.80465086130425	test	246
#FF0000	-4.17430907255039	-4.17430907255039	test	247
#FF0000	3.16289079375565	3.16289079375565	test	248
#FF0000	3.98476220667362	3.98476220667362	test	249
#FF0000	4.66496397741139	4.66496397741139	test	250
#FF0000	0.730688830371946	0.730688830371946	test	251
#FF0000	2.20079496502876	2.20079496502876	test	252
#FF0000	2.74058624170721	2.74058624170721	test	253
#FF0000	1.27760800532997	1.27760800532997	test	254
#FF0000	2.22989341476932	2.22989341476932	test	255
#FF0000	-1.13168721087277	-1.13168721087277	test	256
#FF0000	-3.37209222139791	-3.37209222139791	test	257
#FF0000	-3.12771716620773	-3.12771716620773	test	258
#FF0000	-1.08750525861979	-1.08750525861979	test	259
#FF0000	-2.26098790299147	-2.26098790299147	test	260
#FF0000	-3.08082251809537	-3.08082251809537	test	261
#FF0000	0.0439180643297732	0.0439180643297732	test	262
#FF0000	2.63840356841683	2.63840356841683	test	263
#FF0000	1.93668870721012	1.93668870721012	test	264
#FF0000	0.440541882999241	0.440541882999241	test	265
#FF0000	1.59087226260453	1.59087226260453	test	266
#FF0000	-0.312716199550778	-0.312716199550778	test	267
#FF0000	-0.181944610085338	-0.181944610085338	test	268
#FF0000	-1.62936401553452	-1.62936401553452	test	269
#FF0000	-0.754736983217299	-0.754736983217299	test	270
#FF0000	-2.12984869023785	-2.12984869023785	test	271
#FF0000	1.0119153209962	1.0119153209962	test	272
#FF0000	3.40742326341569	3.40742326341569	test	273
#FF0000	1.20837047696114	1.20837047696114	test	274
#FF0000	-3.65448380820453	-3.65448380820453	test	275
#FF0000	0.677224295213819	0.677224295213819	test	276
#FF0000	-0.565736689604819	-0.565736689604819	test	277
#FF0000	-0.620245772879571	-0.620245772879571	test	278
#FF0000	1.23617232544348	1.23617232544348	test	279
#FF0000	4.32653341908008	4.32653341908008	test	280
#FF0000	3.88492583297193	3.88492583297193	test	281
#FF0000	3.78540561068803	3.78540561068803	test	282
#FF0000	-2.57823052350432	-2.57823052350432	test	283
#FF0000	2.41453797090799	2.41453797090799	test	284
#FF0000	-1.12343686632812	-1.12343686632812	test	285
#FF0000	-4.21048261225224	-4.21048261225224	test	286
#FF0000	-4.05164449941367	-4.05164449941367	test	287
#FF0000	2.62142731109634	2.62142731109634	test	288
#FF0000	-1.52105974266306	-1.52105974266306	test	289
#FF0000	-0.832332910504192	-0.832332910504192	test	290
#FF0000	-1.55983769334853	-1.55983769334853	test	291
#FF0000	-4.91589077282697	-4.91589077282697	test	292
#FF0000	4.11574990721419	4.11574990721419	test	293
#FF0000	-3.17794581409544	-3.17794581409544	test	294
#FF0000	2.22803449025378	2.22803449025378	test	295
#FF0000	0.719633307307959	0.719633307307959	test	296
#FF0000	0.400364135857672	0.400364135857672	test	297
#FF0000	-1.45052584586665	-1.45052584586665	test	298
#FF0000	3.24091838207096	3.24091838207096	test	299
#FF0000	-3.13863238785416	-3.13863238785416	test	300
#000000	4.88909297855571	4.88909297855571	train	301
#000000	-1.02254546713084	-1.02254546713084	train	302
#000000	-3.84302221238613	-3.84302221238613	train	303
#000000	-4.30251321289688	-4.30251321289688	train	304
#000000	-2.56250609410927	-2.56250609410927	train	305
#000000	2.92010425822809	2.92010425822809	train	306
#000000	-1.59937647171319	-1.59937647171319	train	307
#000000	4.72062500659376	4.72062500659376	train	308
#000000	-3.34144515451044	-3.34144515451044	train	309
#000000	-0.408963342197239	-0.408963342197239	train	310
#FF0000	-3.28251923201606	-3.28251923201606	test	311
#FF0000	-2.68522898200899	-2.68522898200899	test	312
#FF0000	2.72811945760623	2.72811945760623	test	313
#FF0000	-4.03698458336294	-4.03698458336294	test	314
#FF0000	-0.46552229905501	-0.46552229905501	test	315
#FF0000	-4.15299287065864	-4.15299287065864	test	316
#FF0000	0.606658670585603	0.606658670585603	test	317
#FF0000	-4.91295400075615	-4.91295400075615	test	318
#FF0000	4.85737090697512	4.85737090697512	test	319
#FF0000	-1.83415195904672	-1.83415195904672	test	320
#FF0000	1.3944894191809	1.3944894191809	test	321
#FF0000	-2.04776764614508	-2.04776764614508	test	322
#FF0000	4.96703693876043	4.96703693876043	test	323
#FF0000	4.06021320261061	4.06021320261061	test	324
#FF0000	4.88739144057035	4.88739144057035	test	325
#FF0000	-4.3435426056385	-4.3435426056385	test	326
#FF0000	1.27038758480921	1.27038758480921	test	327
#FF0000	-0.0952495913952589	-0.0952495913952589	test	328
#FF0000	4.71024412894622	4.71024412894622	test	329
#FF0000	-1.37779152486473	-1.37779152486473	test	330
#FF0000	1.79993461119011	1.79993461119011	test	331
#FF0000	-2.36280069686472	-2.36280069686472	test	332
#FF0000	-3.14285738626495	-3.14285738626495	test	333
#FF0000	-3.14856778364629	-3.14856778364629	test	334
#FF0000	-1.20703253429383	-1.20703253429383	test	335
#FF0000	3.47024392103776	3.47024392103776	test	336
#FF0000	-0.0192386656999588	-0.0192386656999588	test	337
#FF0000	2.90585573529825	2.90585573529825	test	338
#FF0000	3.38463871972635	3.38463871972635	test	339
#FF0000	-0.430961351376027	-0.430961351376027	test	340
#FF0000	2.994758146815	2.994758146815	test	341
#FF0000	-1.18056938750669	-1.18056938750669	test	342
#FF0000	2.59701231494546	2.59701231494546	test	343
#FF0000	-0.632243978325278	-0.632243978325278	test	344
#FF0000	4.0421772073023	4.0421772073023	test	345
#FF0000	-1.80465086130425	-1.80465086130425	test	346
#FF0000	-4.17430907255039	-4.17430907255039	test	347
#FF0000	3.16289079375565	3.16289079375565	test	348
#FF0000	3.98476220667362	3.98476220667362	test	349
#FF0000	4.66496397741139	4.66496397741139	test	350
#FF0000	0.730688830371946	0.730688830371946	test	351
#FF0000	2.20079496502876	2.20079496502876	test	352
#FF0000	2.74058624170721	2.74058624170721	test	353
#FF0000	1.27760800532997	1.27760800532997	test	354
#FF0000	2.22989341476932	2.22989341476932	test	355
#FF0000	-1.13168721087277	-1.13168721087277	test	356
#FF0000	-3.37209222139791	-3.37209222139791	test	357
#FF0000	-3.12771716620773	-3.12771716620773	test	358
#FF0000	-1.08750525861979	-1.08750525861979	test	359
#FF0000	-2.26098790299147	-2.26098790299147	test	360
#FF0000	-3.08082251809537	-3.08082251809537	test	361
#FF0000	0.0439180643297732	0.0439180643297732	test	362
#FF0000	2.63840356841683	2.63840356841683	test	363
#FF0000	1.93668870721012	1.93668870721012	test	364
#FF0000	0.440541882999241	0.440541882999241	test	365
#FF0000	1.59087226260453	1.59087226260453	test	366
#FF0000	-0.312716199550778	-0.312716199550778	test	367
#FF0000	-0.181944610085338	-0.181944610085338	test	368
#FF0000	-1.62936401553452	-1.62936401553452	test	369
#FF0000	-0.754736983217299	-0.754736983217299	test	370
#FF0000	-2.12984869023785	-2.12984869023785	test	371
#FF0000	1.0119153209962	1.0119153209962	test	372
#FF0000	3.40742326341569	3.40742326341569	test	373
#FF0000	1.20837047696114	1.20837047696114	test	374
#FF0000	-3.65448380820453	-3.65448380820453	test	375
#FF0000	0.677224295213819	0.677224295213819	test	376
#FF0000	-0.565736689604819	-0.565736689604819	test	377
#FF0000	-0.620245772879571	-0.620245772879571	test	378
#FF0000	1.23617232544348	1.23617232544348	test	379
#FF0000	4.32653341908008	4.32653341908008	test	380
#FF0000	3.88492583297193	3.88492583297193	test	381
#FF0000	3.78540561068803	3.78540561068803	test	382
#FF0000	-2.57823052350432	-2.57823052350432	test	383
#FF0000	2.41453797090799	2.41453797090799	test	384
#FF0000	-1.12343686632812	-1.12343686632812	test	385
#FF0000	-4.21048261225224	-4.21048261225224	test	386
#FF0000	-4.05164449941367	-4.05164449941367	test	387
#FF0000	2.62142731109634	2.62142731109634	test	388
#FF0000	-1.52105974266306	-1.52105974266306	test	389
#FF0000	-0.832332910504192	-0.832332910504192	test	390
#FF0000	-1.55983769334853	-1.55983769334853	test	391
#FF0000	-4.91589077282697	-4.91589077282697	test	392
#FF0000	4.11574990721419	4.11574990721419	test	393
#FF0000	-3.17794581409544	-3.17794581409544	test	394
#FF0000	2.22803449025378	2.22803449025378	test	395
#FF0000	0.719633307307959	0.719633307307959	test	396
#FF0000	0.400364135857672	0.400364135857672	test	397
#FF0000	-1.45052584586665	-1.45052584586665	test	398
#FF0000	3.24091838207096	3.24091838207096	test	399
#FF0000	-3.13863238785416	-3.13863238785416	test	400
#000000	4.88909297855571	4.88909297855571	train	401
#000000	-1.02254546713084	-1.02254546713084	train	402
#000000	-3.84302221238613	-3.84302221238613	train	403
#000000	-4.30251321289688	-4.30251321289688	train	404
#000000	-2.56250609410927	-2.56250609410927	train	405
#000000	2.92010425822809	2.92010425822809	train	406
#000000	-1.59937647171319	-1.59937647171319	train	407
#000000	4.72062500659376	4.72062500659376	train	408
#000000	-3.34144515451044	-3.34144515451044	train	409
#000000	-0.408963342197239	-0.408963342197239	train	410
#FF0000	-3.28251923201606	-3.28251923201606	test	411
#FF0000	-2.68522898200899	-2.68522898200899	test	412
#FF0000	2.72811945760623	2.72811945760623	test	413
#FF0000	-4.03698458336294	-4.03698458336294	test	414
#FF0000	-0.46552229905501	-0.46552229905501	test	415
#FF0000	-4.15299287065864	-4.15299287065864	test	416
#FF0000	0.606658670585603	0.606658670585603	test	417
#FF0000	-4.91295400075615	-4.91295400075615	test	418
#FF0000	4.85737090697512	4.85737090697512	test	419
#FF0000	-1.83415195904672	-1.83415195904672	test	420
#FF0000	1.3944894191809	1.3944894191809	test	421
#FF0000	-2.04776764614508	-2.04776764614508	test	422
#FF0000	4.96703693876043	4.96703693876043	test	423
#FF0000	4.06021320261061	4.06021320261061	test	424
#FF0000	4.88739144057035	4.88739144057035	test	425
#FF0000	-4.3435426056385	-4.3435426056385	test	426
#FF0000	1.27038758480921	1.27038758480921	test	427
#FF0000	-0.0952495913952589	-0.0952495913952589	test	428
#FF0000	4.71024412894622	4.71024412894622	test	429
#FF0000	-1.37779152486473	-1.37779152486473	test	430
#FF0000	1.79993461119011	1.79993461119011	test	431
#FF0000	-2.36280069686472	-2.36280069686472	test	432
#FF0000	-3.14285738626495	-3.14285738626495	test	433
#FF0000	-3.14856778364629	-3.14856778364629	test	434
#FF0000	-1.20703253429383	-1.20703253429383	test	435
#FF0000	3.47024392103776	3.47024392103776	test	436
#FF0000	-0.0192386656999588	-0.0192386656999588	test	437
#FF0000	2.90585573529825	2.90585573529825	test	438
#FF0000	3.38463871972635	3.38463871972635	test	439
#FF0000	-0.430961351376027	-0.430961351376027	test	440
#FF0000	2.994758146815	2.994758146815	test	441
#FF0000	-1.18056938750669	-1.18056938750669	test	442
#FF0000	2.59701231494546	2.59701231494546	test	443
#FF0000	-0.632243978325278	-0.632243978325278	test	444
#FF0000	4.0421772073023	4.0421772073023	test	445
#FF0000	-1.80465086130425	-1.80465086130425	test	446
#FF0000	-4.17430907255039	-4.17430907255039	test	447
#FF0000	3.16289079375565	3.16289079375565	test	448
#FF0000	3.98476220667362	3.98476220667362	test	449
#FF0000	4.66496397741139	4.66496397741139	test	450
#FF0000	0.730688830371946	0.730688830371946	test	451
#FF0000	2.20079496502876	2.20079496502876	test	452
#FF0000	2.74058624170721	2.74058624170721	test	453
#FF0000	1.27760800532997	1.27760800532997	test	454
#FF0000	2.22989341476932	2.22989341476932	test	455
#FF0000	-1.13168721087277	-1.13168721087277	test	456
#FF0000	-3.37209222139791	-3.37209222139791	test	457
#FF0000	-3.12771716620773	-3.12771716620773	test	458
#FF0000	-1.08750525861979	-1.08750525861979	test	459
#FF0000	-2.26098790299147	-2.26098790299147	test	460
#FF0000	-3.08082251809537	-3.08082251809537	test	461
#FF0000	0.0439180643297732	0.0439180643297732	test	462
#FF0000	2.63840356841683	2.63840356841683	test	463
#FF0000	1.93668870721012	1.93668870721012	test	464
#FF0000	0.440541882999241	0.440541882999241	test	465
#FF0000	1.59087226260453	1.59087226260453	test	466
#FF0000	-0.312716199550778	-0.312716199550778	test	467
#FF0000	-0.181944610085338	-0.181944610085338	test	468
#FF0000	-1.62936401553452	-1.62936401553452	test	469
#FF0000	-0.754736983217299	-0.754736983217299	test	470
#FF0000	-2.12984869023785	-2.12984869023785	test	471
#FF0000	1.0119153209962	1.0119153209962	test	472
#FF0000	3.40742326341569	3.40742326341569	test	473
#FF0000	1.20837047696114	1.20837047696114	test	474
#FF0000	-3.65448380820453	-3.65448380820453	test	475
#FF0000	0.677224295213819	0.677224295213819	test	476
#FF0000	-0.565736689604819	-0.565736689604819	test	477
#FF0000	-0.620245772879571	-0.620245772879571	test	478
#FF0000	1.23617232544348	1.23617232544348	test	479
#FF0000	4.32653341908008	4.32653341908008	test	480
#FF0000	3.88492583297193	3.88492583297193	test	481
#FF0000	3.78540561068803	3.78540561068803	test	482
#FF0000	-2.57823052350432	-2.57823052350432	test	483
#FF0000	2.41453797090799	2.41453797090799	test	484
#FF0000	-1.12343686632812	-1.12343686632812	test	485
#FF0000	-4.21048261225224	-4.21048261225224	test	486
#FF0000	-4.05164449941367	-4.05164449941367	test	487
#FF0000	2.62142731109634	2.62142731109634	test	488
#FF0000	-1.52105974266306	-1.52105974266306	test	489
#FF0000	-0.832332910504192	-0.832332910504192	test	490
#FF0000	-1.55983769334853	-1.55983769334853	test	491
#FF0000	-4.91589077282697	-4.91589077282697	test	492
#FF0000	4.11574990721419	4.11574990721419	test	493
#FF0000	-3.17794581409544	-3.17794581409544	test	494
#FF0000	2.22803449025378	2.22803449025378	test	495
#FF0000	0.719633307307959	0.719633307307959	test	496
#FF0000	0.400364135857672	0.400364135857672	test	497
#FF0000	-1.45052584586665	-1.45052584586665	test	498
#FF0000	3.24091838207096	3.24091838207096	test	499
#FF0000	-3.13863238785416	-3.13863238785416	test	500
#000000	4.88909297855571	4.88909297855571	train	501
#000000	-1.02254546713084	-1.02254546713084	train	502
#000000	-3.84302221238613	-3.84302221238613	train	503
#000000	-4.30251321289688	-4.30251321289688	train	504
#000000	-2.56250609410927	-2.56250609410927	train	505
#000000	2.92010425822809	2.92010425822809	train	506
#000000	-1.59937647171319	-1.59937647171319	train	507
#000000	4.72062500659376	4.72062500659376	train	508
#000000	-3.34144515451044	-3.34144515451044	train	509
#000000	-0.408963342197239	-0.408963342197239	train	510
#FF0000	-3.28251923201606	-3.28251923201606	test	511
#FF0000	-2.68522898200899	-2.68522898200899	test	512
#FF0000	2.72811945760623	2.72811945760623	test	513
#FF0000	-4.03698458336294	-4.03698458336294	test	514
#FF0000	-0.46552229905501	-0.46552229905501	test	515
#FF0000	-4.15299287065864	-4.15299287065864	test	516
#FF0000	0.606658670585603	0.606658670585603	test	517
#FF0000	-4.91295400075615	-4.91295400075615	test	518
#FF0000	4.85737090697512	4.85737090697512	test	519
